,batch_tom,Run,Regular average,Regular times,Time steps,ToM average,ToM times,configuration,save_plots,batch_run,batch_panic,width,height,N
11,2,11,30.41176470588235,"[15, 17, 19, 21, 23, 27, 27, 29, 31, 32, 33, 34, 37, 40, 42, 45, 45]",120,38.5,"[25, 52]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 475, 115, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x12C1A208>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A238>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A268>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A298>], 'exits': [<src.model.entities.Exit.Exit object at 0x12C1A2C8>, <src.model.entities.Exit.Exit object at 0x12C1A2F8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x12C1A328>}",False,True,"[3, 4]",500,500,20
12,2,12,30.8,"[16, 18, 20, 22, 27, 28, 30, 30, 32, 34, 36, 36, 42, 44, 47]",120,34.5,"[25, 44]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 475, 115, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x12C1A208>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A238>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A268>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A298>], 'exits': [<src.model.entities.Exit.Exit object at 0x12C1A2C8>, <src.model.entities.Exit.Exit object at 0x12C1A2F8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x12C1A328>}",False,True,"[3, 4]",500,500,20
13,2,13,34.833333333333336,"[15, 22, 25, 27, 29, 30, 32, 34, 35, 36, 38, 41, 41, 42, 43, 44, 46, 47]",48,33.0,"[26, 40]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 475, 115, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x12C1A208>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A238>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A268>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A298>], 'exits': [<src.model.entities.Exit.Exit object at 0x12C1A2C8>, <src.model.entities.Exit.Exit object at 0x12C1A2F8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x12C1A328>}",False,True,"[3, 4]",500,500,20
14,2,14,29.11111111111111,"[13, 15, 17, 19, 21, 23, 25, 28, 28, 30, 33, 35, 37, 38, 39, 40, 41, 42]",43,34.5,"[33, 36]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 475, 115, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x12C1A208>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A238>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A268>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A298>], 'exits': [<src.model.entities.Exit.Exit object at 0x12C1A2C8>, <src.model.entities.Exit.Exit object at 0x12C1A2F8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x12C1A328>}",False,True,"[3, 4]",500,500,20
15,3,15,29.0,"[13, 15, 19, 21, 23, 25, 26, 27, 29, 30, 31, 35, 37, 39, 46, 48]",120,24.0,"[17, 22, 33]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 475, 115, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x12C1A208>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A238>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A268>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A298>], 'exits': [<src.model.entities.Exit.Exit object at 0x12C1A2C8>, <src.model.entities.Exit.Exit object at 0x12C1A2F8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x12C1A328>}",False,True,"[3, 4]",500,500,20
16,3,16,29.352941176470587,"[13, 15, 17, 19, 23, 26, 27, 29, 30, 34, 35, 36, 37, 38, 38, 40, 42]",43,31.0,"[21, 32, 40]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 475, 115, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x12C1A208>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A238>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A268>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A298>], 'exits': [<src.model.entities.Exit.Exit object at 0x12C1A2C8>, <src.model.entities.Exit.Exit object at 0x12C1A2F8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x12C1A328>}",False,True,"[3, 4]",500,500,20
17,3,17,28.647058823529413,"[12, 15, 17, 19, 23, 24, 26, 27, 28, 30, 33, 35, 36, 38, 40, 41, 43]",46,35.666666666666664,"[30, 32, 45]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 475, 115, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x12C1A208>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A238>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A268>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A298>], 'exits': [<src.model.entities.Exit.Exit object at 0x12C1A2C8>, <src.model.entities.Exit.Exit object at 0x12C1A2F8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x12C1A328>}",False,True,"[3, 4]",500,500,20
18,3,18,30.705882352941178,"[14, 19, 21, 23, 26, 28, 29, 30, 32, 33, 35, 35, 37, 37, 40, 40, 43]",44,27.333333333333332,"[17, 26, 39]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 475, 115, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x12C1A208>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A238>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A268>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A298>], 'exits': [<src.model.entities.Exit.Exit object at 0x12C1A2C8>, <src.model.entities.Exit.Exit object at 0x12C1A2F8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x12C1A328>}",False,True,"[3, 4]",500,500,20
19,3,19,37.411764705882355,"[14, 17, 22, 28, 31, 32, 33, 34, 36, 40, 44, 45, 48, 50, 52, 54, 56]",57,32.333333333333336,"[30, 31, 36]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 475, 115, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x12C1A208>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A238>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A268>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A298>], 'exits': [<src.model.entities.Exit.Exit object at 0x12C1A2C8>, <src.model.entities.Exit.Exit object at 0x12C1A2F8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x12C1A328>}",False,True,"[3, 4]",500,500,20
20,4,20,31.25,"[16, 20, 22, 24, 25, 27, 31, 32, 33, 34, 35, 36, 38, 40, 43, 44]",45,31.25,"[25, 29, 29, 42]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 475, 115, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x12C1A208>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A238>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A268>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A298>], 'exits': [<src.model.entities.Exit.Exit object at 0x12C1A2C8>, <src.model.entities.Exit.Exit object at 0x12C1A2F8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x12C1A328>}",False,True,"[3, 4]",500,500,20
21,4,21,33.0625,"[19, 23, 25, 28, 30, 31, 32, 33, 35, 36, 36, 37, 39, 40, 42, 43]",44,27.25,"[17, 21, 30, 41]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 475, 115, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x12C1A208>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A238>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A268>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A298>], 'exits': [<src.model.entities.Exit.Exit object at 0x12C1A2C8>, <src.model.entities.Exit.Exit object at 0x12C1A2F8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x12C1A328>}",False,True,"[3, 4]",500,500,20
22,4,22,35.6,"[16, 18, 20, 26, 32, 35, 36, 38, 40, 41, 42, 45, 46, 49, 50]",120,27.25,"[14, 22, 29, 44]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 475, 115, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x12C1A208>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A238>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A268>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A298>], 'exits': [<src.model.entities.Exit.Exit object at 0x12C1A2C8>, <src.model.entities.Exit.Exit object at 0x12C1A2F8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x12C1A328>}",False,True,"[3, 4]",500,500,20
23,4,23,32.4375,"[13, 20, 24, 26, 27, 28, 30, 31, 31, 33, 39, 39, 43, 43, 45, 47]",120,27.0,"[18, 22, 41]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 475, 115, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x12C1A208>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A238>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A268>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A298>], 'exits': [<src.model.entities.Exit.Exit object at 0x12C1A2C8>, <src.model.entities.Exit.Exit object at 0x12C1A2F8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x12C1A328>}",False,True,"[3, 4]",500,500,20
24,4,24,31.9375,"[12, 15, 21, 23, 26, 27, 27, 29, 31, 33, 36, 39, 41, 48, 51, 52]",53,32.5,"[17, 19, 44, 50]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 475, 115, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x12C1A208>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A238>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A268>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A298>], 'exits': [<src.model.entities.Exit.Exit object at 0x12C1A2C8>, <src.model.entities.Exit.Exit object at 0x12C1A2F8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x12C1A328>}",False,True,"[3, 4]",500,500,20
25,5,25,38.0,"[11, 18, 20, 22, 32, 36, 40, 44, 46, 46, 48, 48, 51, 53, 55]",56,33.4,"[24, 26, 27, 39, 51]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 475, 115, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x12C1A208>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A238>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A268>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A298>], 'exits': [<src.model.entities.Exit.Exit object at 0x12C1A2C8>, <src.model.entities.Exit.Exit object at 0x12C1A2F8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x12C1A328>}",False,True,"[3, 4]",500,500,20
26,5,26,32.46666666666667,"[15, 21, 26, 28, 29, 30, 32, 34, 35, 36, 37, 39, 40, 41, 44]",45,27.0,"[18, 23, 24, 32, 38]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 475, 115, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x12C1A208>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A238>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A268>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A298>], 'exits': [<src.model.entities.Exit.Exit object at 0x12C1A2C8>, <src.model.entities.Exit.Exit object at 0x12C1A2F8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x12C1A328>}",False,True,"[3, 4]",500,500,20
27,5,27,31.6,"[13, 21, 23, 25, 28, 29, 30, 31, 32, 33, 38, 39, 42, 43, 47]",120,31.25,"[17, 27, 36, 45]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 475, 115, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x12C1A208>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A238>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A268>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A298>], 'exits': [<src.model.entities.Exit.Exit object at 0x12C1A2C8>, <src.model.entities.Exit.Exit object at 0x12C1A2F8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x12C1A328>}",False,True,"[3, 4]",500,500,20
28,5,28,30.666666666666668,"[15, 17, 19, 23, 25, 28, 31, 32, 34, 37, 37, 38, 40, 42, 42]",43,30.6,"[21, 26, 30, 36, 40]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 475, 115, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x12C1A208>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A238>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A268>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A298>], 'exits': [<src.model.entities.Exit.Exit object at 0x12C1A2C8>, <src.model.entities.Exit.Exit object at 0x12C1A2F8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x12C1A328>}",False,True,"[3, 4]",500,500,20
29,5,29,29.6,"[13, 15, 17, 19, 21, 23, 24, 32, 35, 36, 39, 39, 41, 43, 47]",50,36.0,"[28, 29, 29, 45, 49]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 475, 115, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x12C1A208>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A238>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A268>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A298>], 'exits': [<src.model.entities.Exit.Exit object at 0x12C1A2C8>, <src.model.entities.Exit.Exit object at 0x12C1A2F8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x12C1A328>}",False,True,"[3, 4]",500,500,20
30,6,30,29.0,"[11, 13, 20, 22, 24, 28, 28, 30, 34, 35, 36, 38, 43, 44]",120,39.6,"[32, 38, 41, 42, 45]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 475, 115, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x12C1A208>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A238>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A268>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A298>], 'exits': [<src.model.entities.Exit.Exit object at 0x12C1A2C8>, <src.model.entities.Exit.Exit object at 0x12C1A2F8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x12C1A328>}",False,True,"[3, 4]",500,500,20
31,6,31,28.357142857142858,"[14, 16, 18, 19, 24, 26, 29, 31, 32, 33, 35, 38, 40, 42]",51,32.666666666666664,"[22, 23, 26, 35, 40, 50]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 475, 115, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x12C1A208>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A238>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A268>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A298>], 'exits': [<src.model.entities.Exit.Exit object at 0x12C1A2C8>, <src.model.entities.Exit.Exit object at 0x12C1A2F8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x12C1A328>}",False,True,"[3, 4]",500,500,20
32,6,32,27.285714285714285,"[11, 13, 15, 17, 23, 25, 28, 30, 30, 32, 32, 39, 41, 46]",47,32.333333333333336,"[19, 21, 34, 36, 41, 43]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 475, 115, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x12C1A208>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A238>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A268>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A298>], 'exits': [<src.model.entities.Exit.Exit object at 0x12C1A2C8>, <src.model.entities.Exit.Exit object at 0x12C1A2F8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x12C1A328>}",False,True,"[3, 4]",500,500,20
33,6,33,30.285714285714285,"[15, 17, 19, 21, 23, 26, 29, 29, 33, 39, 39, 41, 45, 48]",49,34.666666666666664,"[25, 27, 30, 35, 43, 48]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 475, 115, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x12C1A208>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A238>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A268>, <src.model.entities.Obstacle.Obstacle object at 0x12C1A298>], 'exits': [<src.model.entities.Exit.Exit object at 0x12C1A2C8>, <src.model.entities.Exit.Exit object at 0x12C1A2F8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x12C1A328>}",False,True,"[3, 4]",500,500,20
