,batch_tom,Run,Regular average,Regular times,Time steps,ToM average,ToM times,configuration,save_plots,batch_run,batch_panic,width,height,N
18,3,18,34.05882352941177,"[15, 17, 19, 29, 31, 32, 33, 34, 35, 37, 39, 40, 41, 42, 43, 45, 47]",50,28.0,"[13, 22, 49]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 475, 115, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x12C8A208>, <src.model.entities.Obstacle.Obstacle object at 0x12C8A238>, <src.model.entities.Obstacle.Obstacle object at 0x12C8A268>, <src.model.entities.Obstacle.Obstacle object at 0x12C8A298>], 'exits': [<src.model.entities.Exit.Exit object at 0x12C8A2C8>, <src.model.entities.Exit.Exit object at 0x12C8A2F8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x12C8A328>}",False,True,"[3, 4]",500,500,20
19,3,19,36.470588235294116,"[12, 16, 18, 20, 23, 28, 30, 32, 38, 40, 42, 49, 50, 52, 54, 57, 59]",63,40.333333333333336,"[14, 45, 62]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 475, 115, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x12C8A208>, <src.model.entities.Obstacle.Obstacle object at 0x12C8A238>, <src.model.entities.Obstacle.Obstacle object at 0x12C8A268>, <src.model.entities.Obstacle.Obstacle object at 0x12C8A298>], 'exits': [<src.model.entities.Exit.Exit object at 0x12C8A2C8>, <src.model.entities.Exit.Exit object at 0x12C8A2F8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x12C8A328>}",False,True,"[3, 4]",500,500,20
20,4,20,36.1875,"[11, 15, 17, 20, 22, 22, 29, 33, 44, 46, 48, 50, 52, 54, 57, 59]",62,38.5,"[25, 31, 37, 61]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 475, 115, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x12C8A208>, <src.model.entities.Obstacle.Obstacle object at 0x12C8A238>, <src.model.entities.Obstacle.Obstacle object at 0x12C8A268>, <src.model.entities.Obstacle.Obstacle object at 0x12C8A298>], 'exits': [<src.model.entities.Exit.Exit object at 0x12C8A2C8>, <src.model.entities.Exit.Exit object at 0x12C8A2F8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x12C8A328>}",False,True,"[3, 4]",500,500,20
21,4,21,37.6,"[18, 20, 24, 26, 28, 30, 37, 39, 41, 45, 48, 49, 51, 53, 55]",120,32.5,"[22, 29, 32, 47]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 475, 115, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x12C8A208>, <src.model.entities.Obstacle.Obstacle object at 0x12C8A238>, <src.model.entities.Obstacle.Obstacle object at 0x12C8A268>, <src.model.entities.Obstacle.Obstacle object at 0x12C8A298>], 'exits': [<src.model.entities.Exit.Exit object at 0x12C8A2C8>, <src.model.entities.Exit.Exit object at 0x12C8A2F8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x12C8A328>}",False,True,"[3, 4]",500,500,20
22,4,22,34.9375,"[17, 19, 21, 23, 25, 27, 31, 33, 33, 35, 37, 48, 50, 52, 53, 55]",56,34.25,"[14, 29, 46, 48]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 475, 115, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x12C8A208>, <src.model.entities.Obstacle.Obstacle object at 0x12C8A238>, <src.model.entities.Obstacle.Obstacle object at 0x12C8A268>, <src.model.entities.Obstacle.Obstacle object at 0x12C8A298>], 'exits': [<src.model.entities.Exit.Exit object at 0x12C8A2C8>, <src.model.entities.Exit.Exit object at 0x12C8A2F8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x12C8A328>}",False,True,"[3, 4]",500,500,20
23,4,23,38.9375,"[13, 15, 20, 22, 24, 26, 28, 45, 46, 47, 50, 53, 55, 57, 59, 63]",64,42.0,"[25, 40, 43, 60]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 475, 115, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x12C8A208>, <src.model.entities.Obstacle.Obstacle object at 0x12C8A238>, <src.model.entities.Obstacle.Obstacle object at 0x12C8A268>, <src.model.entities.Obstacle.Obstacle object at 0x12C8A298>], 'exits': [<src.model.entities.Exit.Exit object at 0x12C8A2C8>, <src.model.entities.Exit.Exit object at 0x12C8A2F8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x12C8A328>}",False,True,"[3, 4]",500,500,20
24,4,24,34.1875,"[16, 18, 20, 24, 26, 27, 29, 31, 32, 34, 36, 46, 48, 50, 54, 56]",57,36.75,"[22, 29, 44, 52]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 475, 115, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x12C8A208>, <src.model.entities.Obstacle.Obstacle object at 0x12C8A238>, <src.model.entities.Obstacle.Obstacle object at 0x12C8A268>, <src.model.entities.Obstacle.Obstacle object at 0x12C8A298>], 'exits': [<src.model.entities.Exit.Exit object at 0x12C8A2C8>, <src.model.entities.Exit.Exit object at 0x12C8A2F8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x12C8A328>}",False,True,"[3, 4]",500,500,20
25,5,25,48.06666666666667,"[14, 19, 21, 40, 42, 45, 49, 53, 55, 57, 60, 62, 64, 69, 71]",72,37.4,"[16, 26, 31, 47, 67]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 475, 115, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x12C8A208>, <src.model.entities.Obstacle.Obstacle object at 0x12C8A238>, <src.model.entities.Obstacle.Obstacle object at 0x12C8A268>, <src.model.entities.Obstacle.Obstacle object at 0x12C8A298>], 'exits': [<src.model.entities.Exit.Exit object at 0x12C8A2C8>, <src.model.entities.Exit.Exit object at 0x12C8A2F8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x12C8A328>}",False,True,"[3, 4]",500,500,20
26,5,26,37.6,"[15, 17, 19, 21, 25, 29, 33, 43, 45, 47, 50, 52, 54, 56, 58]",59,31.6,"[23, 27, 30, 37, 41]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 475, 115, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x12C8A208>, <src.model.entities.Obstacle.Obstacle object at 0x12C8A238>, <src.model.entities.Obstacle.Obstacle object at 0x12C8A268>, <src.model.entities.Obstacle.Obstacle object at 0x12C8A298>], 'exits': [<src.model.entities.Exit.Exit object at 0x12C8A2C8>, <src.model.entities.Exit.Exit object at 0x12C8A2F8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x12C8A328>}",False,True,"[3, 4]",500,500,20
27,5,27,38.2,"[16, 18, 20, 24, 26, 28, 40, 42, 44, 46, 48, 54, 54, 56, 57]",60,39.4,"[14, 22, 50, 52, 59]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 475, 115, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x12C8A208>, <src.model.entities.Obstacle.Obstacle object at 0x12C8A238>, <src.model.entities.Obstacle.Obstacle object at 0x12C8A268>, <src.model.entities.Obstacle.Obstacle object at 0x12C8A298>], 'exits': [<src.model.entities.Exit.Exit object at 0x12C8A2C8>, <src.model.entities.Exit.Exit object at 0x12C8A2F8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x12C8A328>}",False,True,"[3, 4]",500,500,20
28,5,28,36.785714285714285,"[17, 22, 24, 28, 29, 32, 33, 35, 39, 44, 50, 52, 54, 56]",120,33.0,"[19, 26, 30, 42, 48]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 475, 115, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x12C8A208>, <src.model.entities.Obstacle.Obstacle object at 0x12C8A238>, <src.model.entities.Obstacle.Obstacle object at 0x12C8A268>, <src.model.entities.Obstacle.Obstacle object at 0x12C8A298>], 'exits': [<src.model.entities.Exit.Exit object at 0x12C8A2C8>, <src.model.entities.Exit.Exit object at 0x12C8A2F8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x12C8A328>}",False,True,"[3, 4]",500,500,20
29,5,29,30.357142857142858,"[16, 19, 21, 23, 24, 27, 29, 31, 33, 34, 37, 42, 44, 45]",120,41.0,"[33, 37, 40, 46, 49]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 475, 115, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x12C8A208>, <src.model.entities.Obstacle.Obstacle object at 0x12C8A238>, <src.model.entities.Obstacle.Obstacle object at 0x12C8A268>, <src.model.entities.Obstacle.Obstacle object at 0x12C8A298>], 'exits': [<src.model.entities.Exit.Exit object at 0x12C8A2C8>, <src.model.entities.Exit.Exit object at 0x12C8A2F8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x12C8A328>}",False,True,"[3, 4]",500,500,20
30,6,30,33.57142857142857,"[12, 22, 24, 30, 33, 34, 35, 36, 37, 39, 40, 42, 42, 44]",47,24.833333333333332,"[14, 16, 19, 26, 28, 46]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 475, 115, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x12C8A208>, <src.model.entities.Obstacle.Obstacle object at 0x12C8A238>, <src.model.entities.Obstacle.Obstacle object at 0x12C8A268>, <src.model.entities.Obstacle.Obstacle object at 0x12C8A298>], 'exits': [<src.model.entities.Exit.Exit object at 0x12C8A2C8>, <src.model.entities.Exit.Exit object at 0x12C8A2F8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x12C8A328>}",False,True,"[3, 4]",500,500,20
31,6,31,44.0,"[14, 21, 23, 31, 42, 46, 50, 52, 54, 56, 58, 60, 65]",120,34.8,"[12, 17, 39, 44, 62]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 475, 115, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x12C8A208>, <src.model.entities.Obstacle.Obstacle object at 0x12C8A238>, <src.model.entities.Obstacle.Obstacle object at 0x12C8A268>, <src.model.entities.Obstacle.Obstacle object at 0x12C8A298>], 'exits': [<src.model.entities.Exit.Exit object at 0x12C8A2C8>, <src.model.entities.Exit.Exit object at 0x12C8A2F8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x12C8A328>}",False,True,"[3, 4]",500,500,20
32,6,32,29.428571428571427,"[14, 16, 18, 20, 22, 24, 26, 28, 34, 34, 36, 40, 49, 51]",58,44.0,"[30, 32, 36, 54, 55, 57]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 475, 115, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x12C8A208>, <src.model.entities.Obstacle.Obstacle object at 0x12C8A238>, <src.model.entities.Obstacle.Obstacle object at 0x12C8A268>, <src.model.entities.Obstacle.Obstacle object at 0x12C8A298>], 'exits': [<src.model.entities.Exit.Exit object at 0x12C8A2C8>, <src.model.entities.Exit.Exit object at 0x12C8A2F8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x12C8A328>}",False,True,"[3, 4]",500,500,20
33,6,33,33.76923076923077,"[13, 15, 17, 19, 26, 32, 32, 35, 44, 46, 50, 54, 56]",120,35.0,"[22, 24, 30, 40, 42, 52]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 475, 115, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x12C8A208>, <src.model.entities.Obstacle.Obstacle object at 0x12C8A238>, <src.model.entities.Obstacle.Obstacle object at 0x12C8A268>, <src.model.entities.Obstacle.Obstacle object at 0x12C8A298>], 'exits': [<src.model.entities.Exit.Exit object at 0x12C8A2C8>, <src.model.entities.Exit.Exit object at 0x12C8A2F8>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x12C8A328>}",False,True,"[3, 4]",500,500,20
